id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
76878820,2021-05-03 09:41:07,2021-05-03,2021-05-03 08:41:07 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 08:41:50 UTC,2021-05-03 18:58:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76878820,https://inaturalist-open-data.s3.amazonaws.com/photos/125735319/medium.jpeg,,"",,1,0,false,2,"Bradley Stoke, Bristol, UK",51.53888396,-2.54857323,4,,,,4,,open,false,,,guelder-rose,Viburnum opulus,guelder-rose,Plantae,55969
76878860,Mon May 03 2021 09:41:56 GMT+0100 (GMT+1),2021-05-03,2021-05-03 07:41:56 UTC,Amsterdam,945940,raggedron,Ron Thomas,2021-05-03 08:42:06 UTC,2021-05-03 08:42:16 UTC,needs_id,,https://www.inaturalist.org/observations/76878860,https://static.inaturalist.org/photos/125735410/medium.jpg,,"","",0,0,false,3,"Clifton Down, Bristol, England, GB",51.466724936,-2.6281650769,4,,,,4,,,false,,,"",Luzula campestris,Field woodrush,Plantae,55795
76878932,2021-05-03 09:41:24,2021-05-03,2021-05-03 08:41:24 UTC,London,1628162,mitch43,Mitch Smith,2021-05-03 08:42:32 UTC,2021-05-03 08:42:44 UTC,needs_id,,https://www.inaturalist.org/observations/76878932,https://static.inaturalist.org/photos/125735543/medium.jpeg,,"",,0,0,false,2,"Newton St Loe, Bath BA2 9JF, UK",51.38055947,-2.41035924,10,,,,10,,,false,,,hogweed,Heracleum sphondylium,hogweed,Plantae,163682
76879344,2021-05-03 09:44:03,2021-05-03,2021-05-03 08:44:03 UTC,London,1628162,mitch43,Mitch Smith,2021-05-03 08:45:01 UTC,2021-05-03 08:46:19 UTC,research,,https://www.inaturalist.org/observations/76879344,https://static.inaturalist.org/photos/125736206/medium.jpeg,,"",,1,0,false,2,"Newton St Loe, Bath BA2 9JF, UK",51.38009113,-2.40973234,9,,,,9,,,false,,,sycamore maple,Acer pseudoplatanus,sycamore,Plantae,119791
76879603,2021-05-03 09:44:55,2021-05-03,2021-05-03 08:44:55 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 08:46:18 UTC,2021-05-03 09:00:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76879603,https://inaturalist-open-data.s3.amazonaws.com/photos/125736567/medium.jpeg,,"",,1,0,false,2,"Bradley Stoke, Bristol, UK",51.53874725,-2.54838229,12,,,,12,,,false,,,Hairy St John's-wort,Hypericum hirsutum,Hairy St John's-wort,Plantae,163973
76879698,2021-05-03 09:46:26,2021-05-03,2021-05-03 08:46:26 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 08:47:07 UTC,2022-11-06 21:15:26 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76879698,https://inaturalist-open-data.s3.amazonaws.com/photos/125736749/medium.jpeg,,"",,0,0,false,2,"Bradley Stoke, Bristol, UK",51.53891237,-2.54835894,8,,,,8,,open,false,,,Boswilg,Salix caprea,goat willow,Plantae,55846
76879730,2021-05-03 09:45:16,2021-05-03,2021-05-03 08:45:16 UTC,London,1628162,mitch43,Mitch Smith,2021-05-03 08:47:20 UTC,2024-01-13 00:29:16 UTC,needs_id,,https://www.inaturalist.org/observations/76879730,https://static.inaturalist.org/photos/125736799/medium.jpeg,,"",,1,0,false,2,"Redland Park, Bath BA2 1RR, UK",51.38006485,-2.40900687,10,,,,10,,open,false,,,field maple,Acer campestre,field maple,Plantae,56193
76879758,2021-05-03 09:47:08,2021-05-03,2021-05-03 08:47:08 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 08:47:37 UTC,2021-05-03 08:47:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76879758,https://inaturalist-open-data.s3.amazonaws.com/photos/125736859/medium.jpeg,,"",,0,0,false,2,"Bradley Stoke, Bristol, UK",51.543679,-2.5524687,1200,,,,1200,,,false,,,Cut-leaved crane's-bill,Geranium dissectum,Cut-leaved crane's-bill,Plantae,53075
76879832,2021-05-03 09:47:23,2021-05-03,2021-05-03 08:47:23 UTC,London,1628162,mitch43,Mitch Smith,2021-05-03 08:48:11 UTC,2021-05-03 08:48:27 UTC,needs_id,,https://www.inaturalist.org/observations/76879832,https://static.inaturalist.org/photos/125737023/medium.jpeg,,"",,0,0,false,2,"Redland Park, Bath BA2 1RR, UK",51.3802434,-2.40855028,10,,,,10,,,false,,,common ivy,Hedera helix,common ivy,Plantae,55882
76880017,Mon May 03 2021 09:47:24 GMT+0100 (GMT+1),2021-05-03,2021-05-03 07:47:24 UTC,Amsterdam,1599858,lozemerson,Loz Emerson,2021-05-03 08:49:17 UTC,2022-11-10 10:47:14 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/76880017,https://inaturalist-open-data.s3.amazonaws.com/photos/125737252/medium.jpg,,"","",0,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5396441706,-2.4806103297,5,,,,5,,,false,,,"",Ranunculus acris,meadow buttercup,Plantae,56064
76880076,Mon May 03 2021 09:49:24 GMT+0100 (GMT+1),2021-05-03,2021-05-03 07:49:24 UTC,Amsterdam,3079125,amelia1103,,2021-05-03 08:49:45 UTC,2021-05-03 08:49:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76880076,https://inaturalist-open-data.s3.amazonaws.com/photos/125737351/medium.jpg,,"",,0,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5397135728,-2.4805648997,5,,,,5,,,false,,,,Ranunculus,buttercups,Plantae,48230
76880126,Sun May 02 2021 11:49:28 GMT+0100 (GMT+1),2021-05-02,2021-05-02 09:49:28 UTC,Amsterdam,1656336,jenniferlaura23,Laura Muchmore,2021-05-03 08:50:04 UTC,2021-05-03 08:50:08 UTC,needs_id,,https://www.inaturalist.org/observations/76880126,https://static.inaturalist.org/photos/125737410/medium.jpg,,"","",0,0,false,3,"University of Bristol, Bristol, England, GB",51.460272538,-2.6024182436,124,,,,124,,,false,,,"",Pardosa,Thin-legged Wolf Spiders,Arachnida,47415
76880241,Mon May 03 2021 09:50:34 GMT+0100 (GMT+1),2021-05-03,2021-05-03 07:50:34 UTC,Amsterdam,1599858,lozemerson,Loz Emerson,2021-05-03 08:50:57 UTC,2022-12-18 17:11:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/76880241,https://inaturalist-open-data.s3.amazonaws.com/photos/125737618/medium.jpg,,"","",1,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.539694001,-2.4805464596,5,,,,5,,,false,,,Weiß-Klee,Trifolium repens,white clover,Plantae,55745
76880253,Mon May 03 2021 09:50:08 GMT+0100 (GMT+1),2021-05-03,2021-05-03 07:50:08 UTC,Amsterdam,3079125,amelia1103,,2021-05-03 08:51:02 UTC,2021-05-03 08:51:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76880253,https://inaturalist-open-data.s3.amazonaws.com/photos/125737644/medium.jpg,,"",,0,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5395240579,-2.48058795,5,,,,5,,,false,,,,Cardamine,Bittercresses and Toothworts,Plantae,49652
76880367,2021-05-03 09:48:24,2021-05-03,2021-05-03 08:48:24 UTC,London,1628162,mitch43,Mitch Smith,2021-05-03 08:51:42 UTC,2021-05-03 08:52:20 UTC,needs_id,,https://www.inaturalist.org/observations/76880367,https://static.inaturalist.org/photos/125737830/medium.jpeg,,"",,0,0,false,2,"Redland Park, Bath BA2 1RR, UK",51.38036098,-2.40893276,10,,,,10,,,false,,,pines,Pinus,pines,Plantae,47561
76880477,2021-05-02 22:47:28,2021-05-02,2021-05-02 21:47:28 UTC,London,3982421,roryqueenan,"",2021-05-03 08:52:41 UTC,2021-11-07 11:11:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76880477,https://inaturalist-open-data.s3.amazonaws.com/photos/125738049/medium.jpeg,,"",,4,0,false,2,"The Live and Let Live, Frampton Cotterell, Bristol BS36 2BL, UK",51.5329145038,-2.479483299,16,,,,16,,open,false,gps,gps,Common Hedgehog,Erinaceus europaeus,Common Hedgehog,Mammalia,43042
76880642,2021-05-03 09:52:47,2021-05-03,2021-05-03 08:52:47 UTC,London,1628162,mitch43,Mitch Smith,2021-05-03 08:53:43 UTC,2021-05-03 08:53:53 UTC,needs_id,,https://www.inaturalist.org/observations/76880642,https://static.inaturalist.org/photos/125738296/medium.jpeg,,"",,0,0,false,2,"Redland Park, Bath BA2 1RR, UK",51.3804586,-2.40845811,7,,,,7,,,false,,,Dog-rose,Rosa canina,Dog-rose,Plantae,55884
76880659,2021-05-03 09:52:55,2021-05-03,2021-05-03 08:52:55 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 08:53:53 UTC,2021-05-03 08:59:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76880659,https://inaturalist-open-data.s3.amazonaws.com/photos/125738322/medium.jpeg,,"",,1,0,false,2,"Bradley Stoke, Bristol, UK",51.53945963,-2.54804545,5,,,,5,,,false,,,Sweet Woodruff,Galium odoratum,Sweet Woodruff,Plantae,56065
76880800,Mon May 03 2021 09:54:41 GMT+0100 (GMT+1),2021-05-03,2021-05-03 07:54:41 UTC,Amsterdam,3079125,amelia1103,,2021-05-03 08:54:59 UTC,2021-05-03 08:55:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76880800,https://inaturalist-open-data.s3.amazonaws.com/photos/125738579/medium.jpg,,"",,0,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5396468528,-2.4805642292,5,,,,5,,,false,,,,Alnus,alders,Plantae,53352
76880844,Mon May 03 2021 09:55:04 GMT+0100 (GMT+1),2021-05-03,2021-05-03 07:55:04 UTC,Amsterdam,1599858,lozemerson,Loz Emerson,2021-05-03 08:55:20 UTC,2022-11-10 10:47:14 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/76880844,https://inaturalist-open-data.s3.amazonaws.com/photos/125738661/medium.jpg,,"","",0,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5396414465,-2.4806073122,5,,,,5,,,false,,,"",Alnus,alders,Plantae,53352
76880850,2021-05-03 09:54:17,2021-05-03,2021-05-03 08:54:17 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 08:55:23 UTC,2021-05-04 12:26:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76880850,,https://static.inaturalist.org/sounds/207544.wav?1620032126,"",,1,0,false,2,"Bradley Stoke, Bristol, UK",51.53936584,-2.54876625,5,,,,5,,open,false,,,Common Chiffchaff,Phylloscopus collybita,Common Chiffchaff,Aves,117016
76880876,2021-05-03 09:54:20,2021-05-03,2021-05-03 08:54:20 UTC,London,1628162,mitch43,Mitch Smith,2021-05-03 08:55:36 UTC,2021-05-03 08:58:42 UTC,research,,https://www.inaturalist.org/observations/76880876,https://static.inaturalist.org/photos/125738742/medium.jpeg,,"",,1,0,false,2,"Redland Park, Bath BA2 1RR, UK",51.38058248,-2.40856058,16,,,,16,,,false,,,sycamore maple,Acer pseudoplatanus,sycamore,Plantae,119791
76880944,2021-05-03 09:39:56,2021-05-03,2021-05-03 08:39:56 UTC,London,831498,foxandcubs,"",2021-05-03 08:56:08 UTC,2023-04-08 01:17:20 UTC,research,CC-BY,https://www.inaturalist.org/observations/76880944,https://inaturalist-open-data.s3.amazonaws.com/photos/125738913/medium.jpeg,,"",,1,0,false,2,"Begbrook Lane, Bristol BS16 1HB, UK",51.49035401,-2.53995095,8,,,,8,,,false,,,common hops,Humulus lupulus,common hop,Plantae,53779
76881020,Mon May 03 2021 09:56:30 GMT+0100 (GMT+1),2021-05-03,2021-05-03 07:56:30 UTC,Amsterdam,3079125,amelia1103,,2021-05-03 08:56:45 UTC,2021-05-03 08:58:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76881020,https://inaturalist-open-data.s3.amazonaws.com/photos/125738993/medium.jpg,,"",,1,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5396321845,-2.4805470463,5,,,,5,,,false,,,ribwort plantain,Plantago lanceolata,ribwort plantain,Plantae,53178
76881260,2021-05-03 09:56:56,2021-05-03,2021-05-03 08:56:56 UTC,London,1628162,mitch43,Mitch Smith,2021-05-03 08:58:28 UTC,2021-05-03 12:21:59 UTC,needs_id,,https://www.inaturalist.org/observations/76881260,https://static.inaturalist.org/photos/125788454/medium.jpeg,,"",,0,0,false,2,"Bath, UK",51.37971719,-2.40884029,7,,,,7,,,false,,,common dandelion,Taraxacum officinale,common dandelion,Plantae,47602
76881303,Mon May 03 2021 09:57:24 GMT+0100 (GMT+1),2021-05-03,2021-05-03 07:57:24 UTC,Amsterdam,3079125,amelia1103,,2021-05-03 08:58:42 UTC,2022-04-30 13:39:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76881303,https://inaturalist-open-data.s3.amazonaws.com/photos/192206953/medium.jpg,,"",,0,0,false,3,"River Frome, Bristol, England, GB",51.5396726272,-2.480459623,5,,,,5,,,false,,,,Angiospermae,flowering plants,Plantae,47125
76881369,Mon May 03 2021 08:14:00 GMT+0100 (GMT+1),2021-05-03,2021-05-03 06:14:00 UTC,Amsterdam,4346581,admiralred,,2021-05-03 08:59:08 UTC,2021-05-07 00:19:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76881369,https://inaturalist-open-data.s3.amazonaws.com/photos/125739557/medium.jpg,,"","",1,0,false,3,"Narroways Millenium Green, Bristol, England, GB",51.4738966667,-2.575895,5,,,,5,,,false,,,European aspen,Populus tremula,European aspen,Plantae,47571
76881460,2021-05-03 09:59:11,2021-05-03,2021-05-03 08:59:11 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 08:59:49 UTC,2021-05-03 09:02:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76881460,https://inaturalist-open-data.s3.amazonaws.com/photos/125739658/medium.jpeg,,"",,1,0,false,2,"Bradley Stoke, Bristol, UK",51.53945565,-2.54968088,9,,,,9,,,false,,,Cowslip,Primula veris,Cowslip,Plantae,55819
76881508,Mon May 03 2021 09:57:37 GMT+0100 (GMT+1),2021-05-03,2021-05-03 07:57:37 UTC,Amsterdam,1599858,lozemerson,Loz Emerson,2021-05-03 09:00:11 UTC,2022-11-10 10:47:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/76881508,https://inaturalist-open-data.s3.amazonaws.com/photos/125739753/medium.jpg,,"","",3,1,false,3,"River Frome, Bristol, England, GB",51.539685661,-2.4805063941,5,,,,5,,,false,,,Gundermann,Glechoma hederacea,ground-ivy,Plantae,55830
76881516,2021-05-03 09:50:28,2021-05-03,2021-05-03 08:50:28 UTC,London,855784,ekkurren,"",2021-05-03 09:00:15 UTC,2022-07-02 10:29:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76881516,https://inaturalist-open-data.s3.amazonaws.com/photos/125739850/medium.jpeg,,"",In potting shed,3,0,false,2,"Bristol BS8 3SF, UK",51.45865671,-2.67422176,9,,,,9,,,false,,,Lesser Stag Beetle,Dorcus parallelipipedus,Lesser Stag Beetle,Insecta,123920
76881561,Mon May 03 2021 10:00:20 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:00:20 UTC,Amsterdam,1599858,lozemerson,Loz Emerson,2021-05-03 09:00:31 UTC,2022-11-10 10:47:14 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/76881561,https://inaturalist-open-data.s3.amazonaws.com/photos/125739847/medium.jpg,,"","",0,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5397022991,-2.4805228226,5,,,,5,,,false,,,"",Symphytum officinale,common comfrey,Plantae,55724
76881571,2021-05-03 09:59:59,2021-05-03,2021-05-03 08:59:59 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 09:00:35 UTC,2022-04-17 17:49:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76881571,https://inaturalist-open-data.s3.amazonaws.com/photos/125739865/medium.jpeg,,"",,1,0,false,2,"Bradley Stoke, Bristol, UK",51.53945742,-2.54968351,9,,,,9,,,false,,,Звездчатка ланцетолистная,Rabelera holostea,greater stitchwort,Plantae,1024536
76881641,Mon May 03 2021 10:00:33 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:00:33 UTC,Amsterdam,3079125,amelia1103,,2021-05-03 09:00:54 UTC,2021-05-03 09:07:42 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76881641,https://inaturalist-open-data.s3.amazonaws.com/photos/125741475/medium.jpg,,"",,0,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5395745589,-2.4806008581,5,,,,5,,,false,,,,Symphytum,Comfrey,Plantae,55725
76881807,Mon May 03 2021 10:01:48 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:01:48 UTC,Amsterdam,1599858,lozemerson,Loz Emerson,2021-05-03 09:02:02 UTC,2022-11-10 10:47:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/76881807,https://inaturalist-open-data.s3.amazonaws.com/photos/125740199/medium.jpg,,"","",1,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5396924085,-2.4805747904,5,,,,5,,open,false,,,Meadowsweet,Filipendula ulmaria,Meadowsweet,Plantae,63134
76881832,Mon May 03 2021 10:00:09 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:00:09 UTC,Amsterdam,4249548,ljmoore66,,2021-05-03 09:02:12 UTC,2021-05-03 09:02:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76881832,https://inaturalist-open-data.s3.amazonaws.com/photos/125740238/medium.jpg,,"","",0,0,false,3,"Hanham Abbots CP, Bristol, England, GB",51.4339487579,-2.5086679004,4,,,,4,,,false,,,"",Ranunculus,buttercups,Plantae,48230
76881992,Mon May 03 2021 10:03:04 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:03:04 UTC,Amsterdam,1599858,lozemerson,Loz Emerson,2021-05-03 09:03:17 UTC,2022-11-10 10:47:14 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/76881992,https://inaturalist-open-data.s3.amazonaws.com/photos/125742720/medium.jpg,,"","",0,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5397454659,-2.4805488903,5,,,,5,,open,false,,,Hazel,Corylus avellana,Hazel,Plantae,54491
76882091,2021-05-03 10:03:13,2021-05-03,2021-05-03 09:03:13 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 09:04:05 UTC,2021-05-03 09:04:22 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76882091,https://inaturalist-open-data.s3.amazonaws.com/photos/125740653/medium.jpeg,,"",,0,0,false,2,"Bradley Stoke, Bristol, UK",51.53981906,-2.55005821,5,,,,5,,open,false,,,Soft Rush,Juncus effusus,Soft Rush,Plantae,56153
76882180,Mon May 03 2021 10:04:21 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:04:21 UTC,Amsterdam,4249548,ljmoore66,,2021-05-03 09:04:38 UTC,2021-05-10 05:56:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76882180,https://inaturalist-open-data.s3.amazonaws.com/photos/125740772/medium.jpg,,"","",1,0,false,3,"Ferry Road, Bristol, England, GB",51.4316893767,-2.5074904128,4,,,,4,,,false,,,Spanish Bluebell,Hyacinthoides hispanica,Spanish Bluebell,Plantae,57635
76882411,Mon May 03 2021 10:05:33 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:05:33 UTC,Amsterdam,3960349,brucebb,Bruce Ballagher,2021-05-03 09:05:43 UTC,2024-02-24 12:27:21 UTC,research,,https://www.inaturalist.org/observations/76882411,https://static.inaturalist.org/photos/125740993/medium.jpg,,"","",1,0,false,3,"Sycamore Close, Bristol, England, GB",51.4326937683,-2.7621425316,4,,,,4,,,false,,,horse-chestnut,Aesculus hippocastanum,horse-chestnut,Plantae,84298
76882525,Mon May 03 2021 10:05:24 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:05:24 UTC,Amsterdam,1912340,bioblitzbath,,2021-05-03 09:06:29 UTC,2021-05-04 20:13:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76882525,https://inaturalist-open-data.s3.amazonaws.com/photos/125741194/medium.jpg,,"","",2,0,false,3,"Cotswolds AONB, Bath, England, GB",51.4117610788,-2.4135660777,3905,,,,3905,,,false,,,Rietvink,Euthrix potatoria,Drinker Moth,Insecta,125012
76882653,Mon May 03 2021 10:07:06 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:07:06 UTC,Amsterdam,3960349,brucebb,Bruce Ballagher,2021-05-03 09:07:16 UTC,2021-05-17 15:20:32 UTC,needs_id,,https://www.inaturalist.org/observations/76882653,https://static.inaturalist.org/photos/125741397/medium.jpg,,"","",0,0,false,3,"Christchurch Close, Bristol, England, GB",51.4331906057,-2.7614635136,3,,,,3,,,false,,,"",Hedera helix,common ivy,Plantae,55882
76882716,Mon May 03 2021 10:02:26 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:02:26 UTC,Amsterdam,3079125,amelia1103,,2021-05-03 09:07:43 UTC,2021-05-03 09:18:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76882716,https://inaturalist-open-data.s3.amazonaws.com/photos/125741531/medium.jpg,,"",,0,0,false,3,"Frome Valley Walkway, Bristol, England, GB",51.5396757704,-2.4806042947,5,,,,5,,,false,,,,Prunus spinosa,Blackthorn,Plantae,55811
76882765,Mon May 03 2021 10:07:40 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:07:40 UTC,Amsterdam,3960349,brucebb,Bruce Ballagher,2021-05-03 09:08:08 UTC,2021-12-31 12:39:40 UTC,research,,https://www.inaturalist.org/observations/76882765,https://static.inaturalist.org/photos/125741627/medium.jpg,,"","",3,0,false,3,"Christchurch Close, Bristol, England, GB",51.4334019972,-2.7610999066,4,,,,4,,,false,,,Red Valerian,Centranthus ruber,Red Valerian,Plantae,57283
76882826,Mon May 03 2021 10:08:22 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:08:22 UTC,Amsterdam,4249548,ljmoore66,,2021-05-03 09:08:32 UTC,2021-05-21 17:56:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76882826,https://inaturalist-open-data.s3.amazonaws.com/photos/125741744/medium.jpg,,"","",2,0,false,3,"Ferry Road, Bristol, England, GB",51.4295922199,-2.5069856551,5,,,,5,,,false,,,Stängellose Schlüsselblume,Primula vulgaris,Primrose,Plantae,56136
76882989,2021-05-03 10:09:16,2021-05-03,2021-05-03 09:09:16 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 09:09:48 UTC,2021-05-03 11:59:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76882989,https://inaturalist-open-data.s3.amazonaws.com/photos/125742030/medium.jpeg,,"",,1,0,false,2,"Bradley Stoke, Bristol, UK",51.54017399,-2.55244077,6,,,,6,,,false,,,ground-ivy,Glechoma hederacea,ground-ivy,Plantae,55830
76883299,2021-05-03 10:06:33,2021-05-03,2021-05-03 09:06:33 UTC,London,855784,ekkurren,"",2021-05-03 09:11:12 UTC,2021-05-03 09:11:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76883299,https://inaturalist-open-data.s3.amazonaws.com/photos/125742357/medium.jpeg,,"",In wild lawn,0,0,false,2,"Bristol BS8 3SF, UK",51.45844904,-2.67448724,7,,,,7,,,false,,,Xylariales,Xylariales,,Fungi,48805
76883309,2021-05-03 10:10:10,2021-05-03,2021-05-03 09:10:10 UTC,London,2838760,beth430,Beth Spallanzani,2021-05-03 09:11:14 UTC,2021-05-05 15:48:59 UTC,needs_id,,https://www.inaturalist.org/observations/76883309,https://static.inaturalist.org/photos/125742364/medium.jpeg,,"",Tree,0,0,false,2,"Whitehall, Bristol BS5, UK",51.4625954535,-2.5452700071,8,,,,8,,,false,,,,Angiospermae,flowering plants,Plantae,47125
76883602,2021-05-03 10:11:31,2021-05-03,2021-05-03 09:11:31 UTC,London,4295388,katie_briggs,Katie Briggs,2021-05-03 09:12:43 UTC,2021-05-05 10:07:23 UTC,needs_id,,https://www.inaturalist.org/observations/76883602,https://static.inaturalist.org/photos/125742730/medium.jpeg,,"",,0,0,false,2,"Bristol BS5 8FT, UK",51.4556768682,-2.5390861459,4,,,,4,,,false,,,,Angiospermae,flowering plants,Plantae,47125
76883641,Mon May 03 2021 10:11:52 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:11:52 UTC,Amsterdam,1599858,lozemerson,Loz Emerson,2021-05-03 09:12:52 UTC,2022-11-10 10:47:14 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/76883641,https://inaturalist-open-data.s3.amazonaws.com/photos/125742763/medium.jpg,,"","",1,0,false,3,"River Frome, Bristol, England, GB",51.5399623896,-2.4806578551,5,,,,5,,,false,,,Common Cat's-ear,Hypochaeris radicata,Common Cat's-ear,Plantae,53104
76883721,2021-05-03 10:12:08,2021-05-03,2021-05-03 09:12:08 UTC,London,838538,badbotanist,Emma Creasey,2021-05-03 09:13:10 UTC,2021-05-03 09:14:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76883721,https://inaturalist-open-data.s3.amazonaws.com/photos/125742830/medium.jpeg,,"",,1,0,false,2,"Bradley Stoke, Bristol BS34 6BA, UK",51.5400077,-2.5538133,119,,,,119,,,false,,,Slender False Brome,Brachypodium sylvaticum,False-brome,Plantae,75865
76883730,2021-05-03 08:50:02,2021-05-03,2021-05-03 07:50:02 UTC,London,1661949,claire268,Claire Collings,2021-05-03 09:13:11 UTC,2023-01-24 22:16:27 UTC,research,,https://www.inaturalist.org/observations/76883730,https://static.inaturalist.org/photos/125742853/medium.jpeg,,"",,3,0,false,2,"Keynsham, Bristol BS31 1EE, UK",51.4133694444,-2.5016611111,,,,,,,open,false,gps,gps,Eurasian Blackbird,Turdus merula,Blackbird,Aves,12716
76883783,2021-05-03 10:01:36,2021-05-03,2021-05-03 09:01:36 UTC,London,1661949,claire268,Claire Collings,2021-05-03 09:13:24 UTC,2022-01-28 16:27:00 UTC,needs_id,,https://www.inaturalist.org/observations/76883783,https://static.inaturalist.org/photos/125742915/medium.jpeg,,"",,2,0,false,2,"Keynsham, Bristol BS31 1EE, UK",51.4133583333,-2.5015694444,,,,,,,,false,gps,gps,Steinläufer,Lithobiidae,,Animalia,122236
76883801,Mon May 03 2021 10:13:17 GMT+0100 (GMT+1),2021-05-03,2021-05-03 08:13:17 UTC,Amsterdam,3960349,brucebb,Bruce Ballagher,2021-05-03 09:13:28 UTC,2021-05-17 15:20:32 UTC,research,,https://www.inaturalist.org/observations/76883801,https://static.inaturalist.org/photos/125742922/medium.jpg,,"","",1,0,false,3,"Crown Glass Pl, Bristol, England, GB",51.4327671938,-2.7580400929,5,,,,5,,,false,,,ribwort plantain,Plantago lanceolata,ribwort plantain,Plantae,53178
76883809,2021-05-03 10:12:41,2021-05-03,2021-05-03 09:12:41 UTC,London,4254223,katetate25,,2021-05-03 09:13:30 UTC,2021-05-03 09:14:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76883809,https://inaturalist-open-data.s3.amazonaws.com/photos/125742926/medium.jpeg,,"",,1,0,false,2,"Bath, UK",51.3730985267,-2.3553760999,4,,,,4,,,false,,,White deadnettle,Lamium album,White deadnettle,Plantae,55876
